FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
05/10/2016 10:00;73.0;77.0;70.0;0.0;;1011.3;25.9;26.7;25.6;172.0;3.3
05/10/2016 7:00;;;;;0.0;;;;;;
05/10/2016 5:00;;90.0;89.0;0.0;;;;22.2;22.1;;
05/10/2016 4:00;90.0;91.0;90.0;0.0;;1009.1;22.1;22.2;21.9;225.0;1.2
05/10/2016 3:00;89.0;90.0;88.0;0.0;;1008.8;22.1;22.2;22.1;205.0;2.8
05/10/2016 2:00;88.0;89.0;88.0;0.0;;1008.9;22.2;22.2;22.0;211.0;1.3
05/10/2016 1:00;89.0;90.0;89.0;0.0;;1009.7;22.0;22.2;21.9;232.0;0.7
05/10/2016 0:00;89.0;91.0;89.0;0.0;;1010.3;22.1;22.1;21.7;214.0;1.6
04/10/2016 23:00;89.0;89.0;86.0;0.0;;1010.0;22.0;22.6;21.9;208.0;1.5
04/10/2016 22:00;86.0;86.0;83.0;0.0;;1010.2;22.5;23.4;22.5;199.0;1.7
04/10/2016 21:00;83.0;83.0;81.0;0.0;;1009.9;23.4;23.9;23.4;186.0;2.9
04/10/2016 20:00;81.0;81.0;80.0;0.0;;1009.3;23.9;24.5;23.9;198.0;2.8
04/10/2016 19:00;80.0;80.0;75.0;0.0;0.0;1008.5;24.5;26.3;24.5;199.0;2.4
04/10/2016 18:00;75.0;75.0;70.0;0.0;;1007.6;26.3;27.2;26.3;196.0;1.9
04/10/2016 17:00;70.0;71.0;69.0;0.0;;1006.8;27.2;27.3;27.0;175.0;2.0
04/10/2016 16:00;69.0;70.0;67.0;0.0;;1006.5;27.3;27.8;27.2;180.0;1.1
04/10/2016 15:00;67.0;69.0;62.0;0.0;;1006.7;27.9;28.6;27.5;146.0;2.7
04/10/2016 14:00;64.0;70.0;63.0;0.0;;1007.3;28.3;28.6;27.4;162.0;1.1
04/10/2016 13:00;68.0;73.0;66.0;0.0;0.0;1008.2;27.4;27.7;26.6;202.0;1.1
04/10/2016 12:00;71.0;79.0;70.0;0.0;;1009.2;26.7;26.9;25.2;164.0;0.6
04/10/2016 11:00;77.0;80.0;74.0;0.0;;1010.1;25.2;25.7;24.9;186.0;0.8
