FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
27/10/2016 10:00;81.0;84.0;80.0;0.0;;1010.6;23.9;23.9;23.3;223.0;1.3
27/10/2016 9:00;83.0;85.0;83.0;0.0;;1010.8;23.3;23.4;22.9;208.0;0.7
27/10/2016 8:00;85.0;86.0;84.0;0.0;;1010.6;22.9;23.0;22.4;197.0;1.1
27/10/2016 7:00;86.0;86.0;85.0;0.0;0.0;1010.0;22.4;22.4;22.2;173.0;1.7
27/10/2016 6:00;85.0;86.0;85.0;0.0;;1009.1;22.3;22.3;22.0;173.0;0.8
27/10/2016 5:00;86.0;87.0;85.0;0.0;;1008.6;22.0;22.1;21.8;187.0;1.2
27/10/2016 4:00;85.0;86.0;85.0;0.0;;1008.3;22.1;22.1;21.8;195.0;1.1
27/10/2016 3:00;86.0;88.0;86.0;0.0;;1008.4;22.0;22.0;21.7;199.0;1.2
27/10/2016 2:00;88.0;89.0;88.0;0.0;;1008.7;21.8;21.8;21.3;214.0;1.1
27/10/2016 1:00;88.0;88.0;86.0;0.0;;1009.2;21.5;22.0;21.5;199.0;1.0
27/10/2016 0:00;86.0;87.0;84.0;0.0;;1009.3;22.1;22.7;22.0;193.0;1.9
26/10/2016 23:00;84.0;85.0;81.0;0.0;;1009.5;22.7;23.6;22.7;205.0;2.3
26/10/2016 22:00;85.0;85.0;82.0;0.0;;1009.0;23.6;24.4;23.6;199.0;2.3
26/10/2016 21:00;82.0;83.0;76.0;0.0;;1008.1;24.4;25.8;24.4;198.0;1.9
26/10/2016 20:00;76.0;76.0;71.0;0.0;;1007.1;25.8;27.2;25.8;195.0;2.0
