FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
06/10/2016 10:00;70.0;73.0;65.0;0.0;;1010.6;25.8;26.9;25.5;190.0;2.0
06/10/2016 7:00;75.0;;;;0.0;;;;;;
06/10/2016 5:00;81.0;87.0;86.0;0.0;;;;22.6;22.5;;
06/10/2016 4:00;84.0;87.0;86.0;0.0;;1009.2;22.6;22.8;22.6;231.0;1.6
06/10/2016 3:00;87.0;87.0;85.0;0.0;;1008.7;22.8;23.0;22.8;217.0;0.6
06/10/2016 2:00;87.0;87.0;86.0;0.0;;1008.7;22.9;23.0;22.8;212.0;0.7
06/10/2016 1:00;86.0;87.0;84.0;0.0;;1008.9;23.0;23.2;22.9;188.0;1.7
06/10/2016 0:00;85.0;86.0;84.0;0.0;;1009.5;23.1;23.2;23.1;205.0;1.9
05/10/2016 23:00;86.0;86.0;83.0;0.0;;1009.6;23.2;23.7;23.1;189.0;2.6
05/10/2016 22:00;83.0;83.0;80.0;0.0;;1009.3;23.7;24.6;23.6;196.0;2.3
05/10/2016 21:00;80.0;81.0;78.0;0.0;;1008.8;24.6;25.8;24.6;199.0;3.0
05/10/2016 20:00;79.0;79.0;72.0;0.0;;1008.0;25.8;27.0;25.8;208.0;1.6
05/10/2016 19:00;72.0;72.0;67.0;0.0;0.0;1007.2;27.0;28.0;27.0;200.0;1.8
05/10/2016 18:00;66.0;67.0;62.0;0.0;;1006.5;28.2;28.9;28.1;188.0;1.2
05/10/2016 17:00;64.0;66.0;63.0;0.0;;1006.3;28.9;29.2;28.6;201.0;0.7
05/10/2016 16:00;65.0;68.0;64.0;0.0;;1006.4;28.6;28.9;27.9;188.0;0.9
05/10/2016 15:00;66.0;67.0;59.0;0.0;;1006.9;28.1;30.1;28.0;131.0;1.5
05/10/2016 14:00;60.0;69.0;58.0;0.0;;1007.8;30.2;30.7;27.4;141.0;1.4
05/10/2016 13:00;67.0;71.0;66.0;0.0;0.0;1008.9;27.5;27.5;26.9;187.0;0.8
05/10/2016 12:00;68.0;69.0;66.0;0.0;;1009.7;27.2;27.7;26.9;265.0;0.6
