FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
31/10/2016 10:00;43.0;61.0;41.0;0.0;;708.2;17.4;17.4;14.9;19.0;1.9
31/10/2016 9:00;59.0;65.0;54.0;0.0;;708.2;15.7;15.8;12.7;344.0;1.8
31/10/2016 8:00;62.0;74.0;57.0;0.0;;707.9;12.6;12.7;9.1;321.0;1.9
31/10/2016 7:00;73.0;81.0;71.0;0.0;0.0;707.4;9.1;9.2;5.6;187.0;0.7
31/10/2016 6:00;80.0;86.0;78.0;0.0;;707.0;6.0;6.0;5.0;160.0;1.0
31/10/2016 5:00;84.0;87.0;78.0;0.0;;706.8;5.0;5.7;4.4;151.0;1.1
31/10/2016 4:00;81.0;86.0;78.0;0.0;;706.7;4.9;6.5;4.8;171.0;0.7
31/10/2016 3:00;80.0;86.0;79.0;0.0;;706.7;5.8;6.0;4.8;150.0;1.1
31/10/2016 2:00;82.0;85.0;79.0;0.0;;706.9;5.3;6.8;5.3;218.0;0.1
31/10/2016 1:00;81.0;84.0;78.0;0.0;;707.5;6.5;7.2;5.7;166.0;1.3
31/10/2016 0:00;83.0;87.0;80.0;0.0;;707.9;6.8;6.9;5.7;182.0;0.9
30/10/2016 23:00;82.0;83.0;77.0;0.0;;708.2;6.3;7.9;6.2;174.0;0.6
30/10/2016 22:00;79.0;79.0;72.0;0.0;;708.3;6.8;8.4;6.8;199.0;0.9
30/10/2016 21:00;74.0;75.0;68.0;0.0;;708.1;8.1;8.9;7.8;195.0;1.5
30/10/2016 20:00;67.0;70.0;65.0;0.0;;707.9;9.0;9.6;8.4;288.0;0.3
30/10/2016 19:00;65.0;71.0;60.0;0.0;0.0;707.6;9.4;10.2;8.8;141.0;0.3
30/10/2016 18:00;61.0;66.0;59.0;0.0;;707.2;10.2;12.5;10.0;29.0;1.2
30/10/2016 17:00;62.0;64.0;55.0;0.0;;706.7;12.5;14.0;12.3;322.0;1.9
30/10/2016 16:00;55.0;62.0;52.0;0.0;;706.4;14.3;15.5;13.8;333.0;4.1
30/10/2016 15:00;57.0;64.0;54.0;0.0;;706.5;14.9;15.2;13.9;315.0;1.9
30/10/2016 14:00;60.0;61.0;44.0;0.0;;706.8;13.9;18.5;13.8;340.0;1.5
30/10/2016 13:00;45.0;53.0;44.0;0.0;0.0;707.1;18.5;19.5;17.6;118.0;3.7
30/10/2016 12:00;47.0;54.0;46.0;0.0;;707.8;18.7;19.0;17.0;171.0;4.1
30/10/2016 11:00;50.0;55.0;47.0;0.0;;708.5;17.1;17.6;16.0;145.0;4.9
