FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
05/11/2016 10:00;72;76;68;0;;710.3;13.2;13.7;12.8;115;4
05/11/2016 09:00;70;76;68;0;;710.3;13.1;13.5;11.7;127;4.8
05/11/2016 08:00;75;83;73;0;;709.9;11.9;12.2;10.9;136;5.6
05/11/2016 07:00;75;78;75;0;0;709.2;11.4;11.4;10.7;139;4.7
05/11/2016 06:00;75;79;74;0;;708.7;10.9;11.1;10.6;150;4.1
05/11/2016 05:00;79;82;79;0;;708.3;10.7;10.7;10.3;149;4.6
05/11/2016 04:00;80;86;79;0;;708.1;10.5;10.7;9.8;138;4.2
05/11/2016 03:00;80;82;79;0;;708.1;10.5;10.6;9.9;151;7.1
05/11/2016 02:00;80;81;76;0;;708.4;10.3;10.8;10.3;167;5.7
05/11/2016 01:00;77;82;77;0;;709;10.7;10.7;10.1;146;4.1
05/11/2016 00:00;81;83;80;0;;709.9;10.3;10.4;10.1;110;5.4
04/11/2016 23:00;82;86;81;0;;710.1;10.3;10.6;9.7;137;5.7
04/11/2016 22:00;83;83;79;0;;710.3;10.2;10.5;10.1;122;4.1
04/11/2016 21:00;80;83;79;0;;710.2;10.4;10.4;10.1;138;4.3
04/11/2016 20:00;83;85;82;0;;709.7;10.3;10.6;10.1;127;5.7
04/11/2016 19:00;83;87;79;0;1.4;709;10.5;11.4;10.5;114;3.8
04/11/2016 18:00;80;80;73;0;;708.2;11.2;12.2;11.1;101;3.7
04/11/2016 17:00;75;82;74;0;;707.6;12.2;12.4;11.6;116;5.4
04/11/2016 16:00;80;93;78;0.8;;707.5;12.4;12.6;10.9;81;2.5
04/11/2016 15:00;84;88;70;0.6;;707.7;12.4;14.1;12.1;84;4.6
04/11/2016 14:00;70;71;52;0;;707.8;13.9;17.4;13.9;144;3.8
04/11/2016 13:00;53;57;49;0;0;708.2;17.3;18.3;16.5;136;4.2
04/11/2016 12:00;53;61;51;0;;709;16.5;17.3;15.2;112;3
04/11/2016 11:00;58;65;54;0;;709.6;16.5;16.6;14.4;85;4.8
