FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
01/10/2016 21:00;98.0;98.0;97.0;0.0;;708.4;9.0;9.1;8.8;171.0;0.5
01/10/2016 20:00;98.0;99.0;94.0;0.0;;707.8;9.1;9.8;9.1;337.0;0.4
01/10/2016 19:00;91.0;96.0;88.0;0.0;1.3;707.0;10.0;10.3;9.6;310.0;1.2
01/10/2016 18:00;95.0;96.0;89.0;0.0;;706.7;10.0;11.1;9.7;348.0;1.6
01/10/2016 17:00;93.0;96.0;91.0;0.1;;706.1;11.0;11.2;10.5;311.0;1.5
01/10/2016 16:00;93.0;94.0;88.0;1.2;;706.3;10.9;11.3;10.6;354.0;0.7
01/10/2016 15:00;91.0;93.0;76.0;0.0;;706.4;11.0;13.9;10.9;324.0;2.6
01/10/2016 14:00;77.0;79.0;61.0;0.0;;706.4;13.9;17.3;13.7;320.0;3.1
01/10/2016 13:00;69.0;79.0;65.0;0.0;0.1;707.3;16.9;17.8;14.9;326.0;3.8
01/10/2016 12:00;70.0;73.0;49.0;0.0;;708.0;15.6;17.8;15.5;314.0;1.4
01/10/2016 11:00;52.0;68.0;46.0;0.0;;708.6;17.5;18.1;14.9;100.0;1.7
01/10/2016 10:00;59.0;70.0;57.0;0.0;;709.1;14.7;16.4;14.5;45.0;0.2
01/10/2016 9:00;63.0;71.0;60.0;0.0;;709.2;14.8;15.8;12.5;31.0;1.3
01/10/2016 8:00;68.0;86.0;66.0;0.1;;709.1;12.5;13.0;9.3;36.0;1.8
01/10/2016 7:00;85.0;95.0;83.0;0.0;3.8;708.5;10.1;10.2;6.9;103.0;0.2
01/10/2016 6:00;94.0;97.0;94.0;0.0;;708.0;8.2;8.5;7.9;150.0;0.5
01/10/2016 5:00;97.0;98.0;96.0;0.0;;707.7;8.4;8.4;7.8;171.0;0.7
01/10/2016 4:00;97.0;98.0;97.0;0.0;;707.5;8.2;8.3;7.8;243.0;0.3
01/10/2016 3:00;97.0;99.0;96.0;0.0;;707.6;8.1;8.4;7.6;22.0;0.8
01/10/2016 2:00;97.0;98.0;95.0;0.0;;707.9;7.9;8.5;7.9;10.0;1.0
01/10/2016 1:00;97.0;97.0;96.0;0.0;;708.4;8.2;8.7;8.1;60.0;0.4
01/10/2016 0:00;97.0;98.0;97.0;0.0;;709.2;8.5;8.8;8.3;126.0;0.4
30/09/2016 23:00;98.0;98.0;96.0;0.3;;709.6;8.8;9.1;8.6;13.0;0.8
30/09/2016 22:00;97.0;98.0;97.0;0.0;;709.3;9.0;9.0;8.3;21.0;0.4
