FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
14/10/2016 21:00;72.0;81.0;72.0;0.0;;709.0;12.3;12.3;11.6;162.0;4.3
14/10/2016 20:00;80.0;98.0;80.0;0.0;;708.4;11.6;11.8;9.7;96.0;1.7
14/10/2016 19:00;96.0;98.0;95.0;0.0;0.0;707.6;10.6;10.8;10.3;30.0;1.2
14/10/2016 18:00;95.0;95.0;62.0;0.0;;707.0;10.9;15.0;10.8;28.0;2.4
14/10/2016 17:00;66.0;76.0;65.0;0.0;;706.8;14.7;15.5;14.7;85.0;2.9
14/10/2016 16:00;71.0;83.0;67.0;0.0;;706.7;15.0;16.2;13.9;67.0;2.8
14/10/2016 15:00;79.0;81.0;66.0;0.0;;707.0;14.3;17.1;14.2;335.0;2.8
14/10/2016 14:00;71.0;74.0;53.0;0.0;;707.5;16.1;18.6;14.9;318.0;2.3
14/10/2016 13:00;53.0;63.0;51.0;0.0;0.0;708.1;17.8;19.1;16.7;23.0;3.0
14/10/2016 12:00;56.0;63.0;52.0;0.0;;709.1;16.8;17.9;16.2;147.0;3.6
14/10/2016 11:00;60.0;66.0;56.0;0.0;;709.7;16.8;17.0;14.6;120.0;3.9
14/10/2016 10:00;61.0;65.0;57.0;0.0;;710.2;15.0;16.2;13.6;152.0;5.6
14/10/2016 9:00;63.0;70.0;62.0;0.0;;709.8;13.6;13.7;12.2;161.0;4.1
14/10/2016 8:00;70.0;73.0;67.0;0.0;;709.6;12.4;12.4;11.2;127.0;2.9
14/10/2016 7:00;71.0;79.0;70.0;0.0;0.0;709.1;11.4;11.5;9.5;106.0;2.5
14/10/2016 6:00;79.0;79.0;73.0;0.0;;708.3;10.0;11.4;9.7;73.0;1.1
14/10/2016 5:00;73.0;75.0;72.0;0.0;;707.8;11.4;11.6;11.0;160.0;4.0
14/10/2016 4:00;76.0;77.0;75.0;0.0;;707.7;11.2;11.3;10.7;149.0;3.2
14/10/2016 3:00;75.0;77.0;73.0;0.0;;707.4;11.3;11.8;11.1;134.0;1.5
14/10/2016 2:00;76.0;78.0;76.0;0.0;;707.8;11.5;11.6;11.2;182.0;4.0
14/10/2016 1:00;78.0;78.0;75.0;0.0;;708.5;11.5;12.0;11.4;104.0;2.2
14/10/2016 0:00;75.0;77.0;74.0;0.0;;709.3;11.9;12.2;11.7;105.0;2.5
13/10/2016 23:00;75.0;77.0;73.0;0.0;;709.6;12.2;12.2;11.9;168.0;3.5
13/10/2016 22:00;72.0;74.0;64.0;0.0;;709.4;12.0;12.1;10.6;132.0;2.1
