FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
25/9/2016 21:00;72.0;74.0;71.0;0.0;;708.9;11.0;11.2;10.8;145.0;3.3
25/9/2016 20:00;71.0;71.0;65.0;0.0;;708.5;11.2;12.0;11.2;133.0;5.6
25/9/2016 19:00;66.0;67.0;64.0;0.0;0.0;707.8;12.0;12.3;11.9;118.0;2.5
25/9/2016 18:00;65.0;66.0;59.0;0.0;;707.2;12.2;14.0;12.2;121.0;3.9
25/9/2016 17:00;58.0;65.0;57.0;0.0;;706.6;13.9;15.2;13.5;109.0;5.6
25/9/2016 16:00;61.0;67.0;59.0;0.0;;706.7;15.1;15.3;13.2;77.0;3.5
25/9/2016 15:00;63.0;68.0;60.0;0.0;;707.2;14.3;15.6;14.2;121.0;5.6
25/9/2016 14:00;64.0;74.0;62.0;0.0;;707.7;14.7;14.8;12.6;126.0;5.5
25/9/2016 13:00;70.0;81.0;67.0;0.0;0.0;708.5;13.2;13.3;11.7;124.0;6.0
25/9/2016 12:00;;70.0;60.0;0.0;;;;13.9;12.2;;
25/9/2016 11:00;66.0;72.0;62.0;0.0;;709.8;13.2;14.0;11.9;141.0;5.0
25/9/2016 10:00;69.0;74.0;67.0;0.0;;710.3;12.6;12.7;11.1;128.0;5.0
25/9/2016 9:00;70.0;82.0;67.0;0.0;;710.1;11.1;11.5;10.2;144.0;4.4
25/9/2016 8:00;82.0;85.0;77.0;0.0;;709.6;10.2;10.3;8.8;149.0;2.2
25/9/2016 7:00;83.0;85.0;69.0;0.0;0.2;708.9;8.8;9.8;8.3;41.0;1.7
25/9/2016 6:00;69.0;73.0;68.0;0.0;;708.4;9.7;9.8;9.2;141.0;2.3
25/9/2016 5:00;72.0;73.0;70.0;0.0;;707.9;9.3;9.5;8.8;132.0;2.0
25/9/2016 4:00;73.0;74.0;71.0;0.0;;707.8;9.0;9.8;9.0;164.0;2.6
25/9/2016 3:00;74.0;75.0;71.0;0.0;;708.1;9.7;10.0;9.3;130.0;4.4
25/9/2016 2:00;73.0;78.0;72.0;0.0;;708.2;9.8;10.0;9.5;165.0;3.2
25/9/2016 1:00;77.0;81.0;77.0;0.0;;708.6;9.7;9.8;9.2;150.0;3.3
25/9/2016 0:00;81.0;86.0;80.0;0.2;;709.6;9.6;9.6;8.8;120.0;1.8
24/9/2016 23:00;82.0;82.0;68.0;0.0;;710.0;9.4;10.8;9.4;89.0;1.5
24/9/2016 22:00;73.0;75.0;69.0;0.0;;709.7;10.6;10.8;9.5;135.0;2.3
