FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
07/10/2016 21:00;98.0;98.0;98.0;0.0;;707.5;8.5;8.7;8.2;20.0;0.9
07/10/2016 20:00;98.0;98.0;98.0;0.2;;707.0;8.5;8.7;8.3;22.0;0.6
07/10/2016 19:00;98.0;98.0;98.0;0.6;0.9;706.5;8.5;8.8;8.4;316.0;1.7
07/10/2016 18:00;98.0;98.0;91.0;0.3;;706.0;8.8;9.9;8.6;334.0;2.0
07/10/2016 17:00;91.0;92.0;86.0;0.0;;705.6;9.8;10.5;9.8;320.0;2.0
07/10/2016 16:00;89.0;92.0;85.0;0.0;;705.4;10.3;11.1;10.2;303.0;2.7
07/10/2016 15:00;89.0;91.0;73.0;0.0;;705.4;10.6;13.9;10.5;316.0;2.7
07/10/2016 14:00;77.0;83.0;72.0;0.0;;705.7;13.9;15.4;13.2;314.0;3.3
07/10/2016 13:00;74.0;81.0;65.0;0.0;0.0;706.2;14.9;16.7;14.8;309.0;3.9
07/10/2016 12:00;69.0;78.0;62.0;0.0;;706.7;16.3;16.4;14.3;305.0;2.5
07/10/2016 11:00;68.0;77.0;59.0;0.0;;707.4;14.9;16.5;13.3;330.0;3.6
07/10/2016 10:00;71.0;81.0;64.0;0.0;;707.8;14.4;14.5;11.8;319.0;1.8
07/10/2016 9:00;72.0;81.0;68.0;0.0;;707.9;12.1;13.6;11.6;342.0;1.8
07/10/2016 8:00;77.0;89.0;76.0;0.0;;707.4;11.6;11.7;9.6;137.0;0.3
07/10/2016 7:00;85.0;95.0;80.0;0.0;0.0;707.0;9.6;10.8;6.9;329.0;0.7
07/10/2016 6:00;87.0;92.0;87.0;0.0;;706.7;8.5;8.8;8.1;178.0;1.1
07/10/2016 5:00;90.0;92.0;89.0;0.0;;706.6;8.5;8.7;7.9;161.0;0.6
07/10/2016 4:00;90.0;91.0;89.0;0.0;;706.6;8.6;8.8;8.1;179.0;0.5
07/10/2016 3:00;91.0;91.0;85.0;0.0;;706.6;8.4;9.9;8.2;58.0;0.1
07/10/2016 2:00;86.0;89.0;82.0;0.0;;706.8;9.7;10.6;9.5;235.0;0.9
07/10/2016 1:00;83.0;88.0;82.0;0.0;;707.4;10.3;10.3;9.4;73.0;1.2
07/10/2016 0:00;84.0;85.0;79.0;0.0;;708.0;10.1;10.6;9.7;238.0;0.7
06/10/2016 23:00;85.0;92.0;85.0;0.0;;708.6;10.1;10.1;8.7;163.0;1.1
06/10/2016 22:00;91.0;94.0;90.0;0.0;;708.4;8.8;9.1;8.4;220.0;1.3
