FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
06/11/2016 21:00;78.0;78.0;76.0;0.0;;1009.7;23.2;23.9;23.2;202.0;2.4
06/11/2016 20:00;76.0;76.0;71.0;0.0;;1008.6;23.9;25.4;23.8;192.0;3.5
06/11/2016 19:00;71.0;72.0;68.0;0.0;0.0;1007.6;25.4;27.4;25.4;190.0;2.6
06/11/2016 18:00;68.0;68.0;48.0;0.0;;1006.8;27.4;31.8;27.3;199.0;2.3
06/11/2016 17:00;47.0;50.0;43.0;0.0;;1005.9;31.9;32.5;31.7;234.0;1.1
06/11/2016 16:00;45.0;54.0;44.0;0.0;;1005.6;32.2;32.4;30.8;195.0;2.6
06/11/2016 15:00;52.0;56.0;49.0;0.0;;1006.1;30.9;32.0;30.0;187.0;1.8
06/11/2016 14:00;53.0;61.0;52.0;0.0;;1006.9;30.6;30.7;28.8;192.0;2.6
06/11/2016 13:00;61.0;67.0;58.0;0.0;0.0;1008.3;28.8;29.0;27.0;167.0;0.4
06/11/2016 12:00;67.0;71.0;62.0;0.0;;1009.5;27.0;27.5;25.4;188.0;2.0
06/11/2016 11:00;70.0;72.0;68.0;0.0;;1010.6;25.4;25.7;24.9;191.0;1.2
06/11/2016 7:00;;;;;0.0;;;;;;
06/11/2016 1:00;87.0;87.0;85.0;0.0;;1010.4;20.6;21.0;20.6;188.0;2.1
06/11/2016 0:00;85.0;85.0;82.0;0.0;;1011.0;20.9;21.5;20.9;192.0;2.2
05/11/2016 23:00;82.0;82.0;78.0;0.0;;1011.1;21.5;22.7;21.4;193.0;1.9
05/11/2016 22:00;78.0;79.0;75.0;0.0;;1010.8;22.7;24.4;22.7;202.0;1.9
