FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
29/9/2016 21:00;81.0;81.0;79.0;0.0;;1010.2;24.8;25.4;24.8;178.0;1.8
29/9/2016 20:00;79.0;80.0;70.0;0.0;;1009.5;25.4;27.7;25.4;191.0;2.3
29/9/2016 19:00;70.0;70.0;64.0;0.0;0.0;1008.7;27.7;29.0;27.7;188.0;1.6
29/9/2016 18:00;64.0;64.0;58.0;0.0;;1008.1;29.1;30.7;29.0;208.0;2.6
29/9/2016 17:00;59.0;62.0;58.0;0.0;;1007.5;30.7;30.9;30.0;204.0;1.8
29/9/2016 16:00;61.0;62.0;58.0;0.0;;1007.4;30.1;30.9;30.0;195.0;2.3
29/9/2016 15:00;60.0;61.0;53.0;0.0;;1008.1;30.4;32.4;30.3;207.0;2.0
29/9/2016 14:00;57.0;64.0;55.0;0.0;;1009.1;30.6;31.4;29.3;188.0;0.8
29/9/2016 13:00;62.0;68.0;60.0;0.0;0.0;1010.1;29.4;29.6;28.1;102.0;1.9
29/9/2016 12:00;67.0;70.0;64.0;0.0;;1011.1;28.4;28.6;27.5;208.0;1.0
29/9/2016 11:00;68.0;73.0;68.0;0.0;;1012.0;27.7;27.8;26.6;232.0;0.7
29/9/2016 10:00;71.0;79.0;70.0;0.0;;1012.9;26.8;27.0;25.2;279.0;0.6
29/9/2016 9:00;79.0;84.0;77.0;0.0;;1012.4;25.2;25.2;23.8;171.0;1.0
29/9/2016 8:00;83.0;87.0;83.0;0.0;;1011.9;23.7;23.8;23.0;218.0;1.3
29/9/2016 7:00;86.0;90.0;86.0;0.0;0.0;1010.6;23.0;23.1;22.7;195.0;2.0
29/9/2016 6:00;90.0;91.0;90.0;0.0;;1009.8;22.7;22.8;22.6;213.0;0.7
29/9/2016 5:00;91.0;91.0;89.0;0.0;;1009.7;22.7;22.8;22.7;222.0;0.8
29/9/2016 4:00;90.0;91.0;90.0;0.0;;1009.5;22.7;22.8;22.4;207.0;1.4
29/9/2016 3:00;91.0;93.0;91.0;0.0;;1009.5;22.6;22.6;22.3;223.0;0.8
29/9/2016 2:00;93.0;93.0;91.0;0.0;;1009.5;22.3;22.4;22.1;212.0;1.0
29/9/2016 1:00;91.0;91.0;89.0;0.0;;1009.5;22.4;22.7;22.4;201.0;1.9
29/9/2016 0:00;89.0;91.0;88.0;0.0;;1010.1;22.7;23.2;22.5;205.0;2.2
28/9/2016 23:00;90.0;91.0;89.0;0.0;;1010.1;23.2;23.7;23.2;190.0;2.7
28/9/2016 22:00;89.0;90.0;87.0;0.0;;1009.4;23.7;24.4;23.7;195.0;2.1
