FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
30/9/2016 21:00;97.0;98.0;94.0;0.8;;708.6;8.8;9.2;8.7;30.0;1.6
30/9/2016 20:00;96.0;99.0;96.0;2.7;;708.2;9.0;9.1;8.6;143.0;0.8
30/9/2016 19:00;99.0;99.0;98.0;0.9;2.0;707.6;8.7;8.7;8.2;333.0;0.9
30/9/2016 18:00;98.0;98.0;97.0;0.7;;707.1;8.4;9.0;8.2;6.0;1.0
30/9/2016 17:00;98.0;98.0;94.0;0.0;;706.3;9.0;10.2;8.8;331.0;2.5
30/9/2016 16:00;97.0;98.0;92.0;0.1;;706.0;9.6;10.9;9.4;319.0;2.1
30/9/2016 15:00;95.0;95.0;67.0;0.3;;706.5;10.9;15.5;10.6;318.0;0.9
30/9/2016 14:00;74.0;83.0;70.0;0.0;;706.9;15.3;15.5;12.4;314.0;3.5
30/9/2016 13:00;76.0;82.0;64.0;0.0;0.0;707.6;13.0;16.0;12.4;324.0;2.6
30/9/2016 12:00;67.0;72.0;59.0;0.0;;708.3;14.8;17.4;14.7;310.0;2.5
30/9/2016 11:00;67.0;71.0;46.0;0.0;;709.0;14.9;18.2;14.4;332.0;1.6
30/9/2016 10:00;48.0;56.0;46.0;0.0;;709.0;17.8;17.9;16.3;160.0;3.4
30/9/2016 9:00;53.0;66.0;48.0;0.0;;709.0;16.7;16.7;14.4;174.0;1.4
30/9/2016 7:00;;;;;0.0;;;;;;
30/9/2016 6:00;;85.0;76.0;0.0;;;;9.0;7.4;;
30/9/2016 5:00;83.0;90.0;81.0;0.0;;707.9;7.6;8.1;6.7;178.0;0.5
30/9/2016 4:00;88.0;91.0;86.0;0.0;;707.9;8.1;8.9;7.7;243.0;0.5
30/9/2016 3:00;87.0;89.0;83.0;0.0;;708.0;8.8;9.3;8.6;205.0;0.8
30/9/2016 2:00;89.0;96.0;84.0;0.0;;708.4;8.8;9.2;7.9;338.0;1.0
30/9/2016 1:00;95.0;96.0;91.0;0.0;;709.0;7.9;8.9;7.6;202.0;0.1
30/9/2016 0:00;96.0;98.0;92.0;0.0;;709.7;8.6;8.8;8.3;143.0;0.2
29/9/2016 23:00;93.0;98.0;91.0;0.0;;709.7;8.8;9.2;8.4;185.0;0.3
29/9/2016 22:00;98.0;99.0;98.0;0.0;;709.5;8.4;8.7;7.9;192.0;1.8
