FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
28/9/2016 21:00;87.0;87.0;76.0;0.0;;1009.0;24.5;26.5;24.4;211.0;1.4
28/9/2016 20:00;78.0;79.0;70.0;0.0;;1008.2;26.0;27.6;25.7;173.0;0.6
28/9/2016 19:00;70.0;70.0;68.0;0.0;0.0;1007.7;27.6;28.2;27.6;143.0;1.1
28/9/2016 18:00;;68.0;65.0;0.0;;;;28.7;28.2;;
28/9/2016 17:00;65.0;66.0;62.0;0.0;;1006.9;28.7;29.9;28.7;121.0;1.3
28/9/2016 16:00;63.0;66.0;61.0;0.0;;1007.2;29.5;29.9;29.0;264.0;1.3
28/9/2016 15:00;62.0;67.0;61.0;0.0;;1008.0;29.7;30.2;28.3;336.0;1.5
28/9/2016 14:00;65.0;67.0;62.0;0.0;;1008.8;28.5;29.8;28.4;259.0;1.6
28/9/2016 13:00;66.0;69.0;66.0;0.0;0.0;1010.0;28.6;28.7;27.9;331.0;0.5
