FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
29/10/2016 21:00;85.0;85.0;83.0;0.0;;1009.3;21.7;22.6;21.7;199.0;2.1
29/10/2016 20:00;84.0;84.0;82.0;0.0;;1008.9;22.6;23.6;22.6;198.0;2.6
29/10/2016 19:00;82.0;82.0;66.0;0.0;0.0;1008.1;23.6;27.1;23.6;197.0;2.8
29/10/2016 18:00;66.0;66.0;61.0;0.0;;1007.3;27.1;28.2;27.1;155.0;2.2
29/10/2016 17:00;63.0;64.0;59.0;0.0;;1006.9;28.0;28.8;28.0;187.0;1.9
29/10/2016 16:00;60.0;64.0;57.0;0.0;;1006.9;28.6;29.1;28.0;270.0;1.0
29/10/2016 15:00;62.0;66.0;59.0;0.0;;1007.5;28.2;29.0;27.7;284.0;1.3
29/10/2016 14:00;62.0;71.0;61.0;0.0;;1008.0;28.9;29.0;26.2;262.0;1.0
29/10/2016 13:00;70.0;74.0;69.0;0.0;0.0;1008.7;26.3;26.3;25.4;197.0;1.9
29/10/2016 12:00;71.0;74.0;70.0;0.0;;1009.4;26.3;26.3;25.1;194.0;0.7
29/10/2016 11:00;70.0;79.0;70.0;0.0;;1010.4;25.6;25.8;24.4;109.0;0.7
29/10/2016 7:00;;;;;0.0;;;;;;
29/10/2016 5:00;;92.0;90.0;0.0;;;;21.0;20.7;;
29/10/2016 4:00;91.0;91.0;90.0;0.0;;1008.3;20.8;20.9;20.7;257.0;0.5
29/10/2016 3:00;90.0;91.0;90.0;0.0;;1008.2;20.9;20.9;20.5;188.0;1.4
29/10/2016 2:00;91.0;92.0;91.0;0.0;;1008.3;20.6;20.6;20.2;157.0;1.5
29/10/2016 1:00;91.0;91.0;88.0;0.0;;1008.4;20.5;21.0;20.3;192.0;1.6
29/10/2016 0:00;88.0;88.0;84.0;0.0;;1008.8;21.0;22.0;21.0;198.0;2.1
28/10/2016 23:00;84.0;87.0;84.0;0.0;;1009.3;22.0;23.1;21.9;199.0;2.5
