FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
07/10/2016 21:00;79.0;79.0;76.0;0.0;;1009.1;22.7;24.0;22.7;198.0;1.7
07/10/2016 20:00;76.0;77.0;74.0;0.0;;1008.4;24.0;25.5;24.0;189.0;2.2
07/10/2016 19:00;74.0;75.0;68.0;0.0;0.0;1007.6;25.6;26.6;25.5;197.0;2.1
07/10/2016 18:00;68.0;69.0;66.0;0.0;;1006.9;26.7;27.0;26.6;156.0;1.6
07/10/2016 17:00;67.0;70.0;66.0;0.0;;1006.4;27.0;27.2;26.9;194.0;1.2
07/10/2016 16:00;68.0;70.0;67.0;0.0;;1006.1;27.0;27.3;26.8;217.0;0.7
07/10/2016 15:00;69.0;69.0;66.0;0.0;;1006.2;26.9;27.2;26.7;234.0;0.7
07/10/2016 14:00;67.0;69.0;65.0;0.0;;1006.7;26.7;27.2;26.5;11.0;0.6
07/10/2016 13:00;67.0;70.0;66.0;0.0;0.0;1007.6;26.7;27.1;26.2;63.0;0.8
07/10/2016 12:00;67.0;73.0;66.0;0.0;;1008.3;26.8;27.3;25.7;235.0;0.5
07/10/2016 11:00;69.0;76.0;69.0;0.0;;1009.3;26.1;26.4;24.4;171.0;1.3
07/10/2016 10:00;75.0;81.0;74.0;0.0;;1009.9;24.4;24.7;23.2;180.0;1.8
07/10/2016 9:00;81.0;84.0;80.0;0.0;;1010.0;23.3;23.3;22.6;226.0;1.3
07/10/2016 8:00;84.0;86.0;83.0;0.0;;1009.3;22.6;22.7;22.1;243.0;1.7
07/10/2016 7:00;86.0;89.0;86.0;0.0;0.0;1008.5;22.2;22.2;21.6;202.0;1.2
07/10/2016 6:00;89.0;91.0;89.0;0.0;;1007.9;21.7;21.7;21.4;224.0;1.3
07/10/2016 5:00;90.0;92.0;90.0;0.0;;1007.5;21.7;21.7;21.4;246.0;0.8
07/10/2016 4:00;92.0;97.0;92.0;0.0;;1007.6;21.6;21.6;21.3;227.0;0.9
07/10/2016 3:00;97.0;97.0;92.0;0.0;;1007.6;21.3;22.0;21.2;6.0;0.5
07/10/2016 2:00;92.0;92.0;90.0;0.0;;1007.9;21.9;22.4;21.9;195.0;1.1
07/10/2016 1:00;90.0;91.0;90.0;0.0;;1008.4;22.3;22.5;22.1;175.0;2.1
07/10/2016 0:00;90.0;90.0;88.0;0.0;;1009.3;22.4;22.8;22.3;191.0;1.6
06/10/2016 23:00;89.0;89.0;84.0;0.0;;1009.7;22.8;23.4;22.8;216.0;1.6
06/10/2016 22:00;84.0;84.0;79.0;0.0;;1009.4;23.4;24.3;23.4;203.0;2.4
