FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
12/10/2016 21:00;75.0;75.0;68.0;0.0;;1007.9;26.2;27.6;26.2;200.0;1.2
12/10/2016 20:00;68.0;68.0;62.0;0.0;;1007.2;27.6;28.4;27.6;160.0;1.6
12/10/2016 19:00;62.0;66.0;61.0;0.0;0.0;1006.5;28.4;28.8;27.9;135.0;1.2
12/10/2016 18:00;61.0;61.0;56.0;0.0;;1005.8;28.8;30.2;28.8;180.0;0.8
12/10/2016 17:00;58.0;59.0;55.0;0.0;;1005.1;29.9;30.6;29.7;135.0;0.7
12/10/2016 16:00;57.0;60.0;54.0;0.0;;1005.0;29.9;30.9;29.6;333.0;0.9
12/10/2016 15:00;56.0;62.0;55.0;0.0;;1005.6;30.7;30.7;28.5;99.0;1.3
12/10/2016 14:00;62.0;64.0;56.0;0.0;;1006.8;28.5;29.7;27.6;74.0;0.9
12/10/2016 13:00;63.0;69.0;61.0;0.0;0.0;1008.2;27.7;27.9;26.2;168.0;1.8
12/10/2016 12:00;65.0;71.0;64.0;0.0;;1009.4;26.4;26.8;24.8;146.0;0.8
12/10/2016 11:00;69.0;72.0;67.0;0.0;;1010.4;25.0;25.2;24.2;168.0;2.0
12/10/2016 10:00;71.0;74.0;69.0;0.0;;1010.8;24.2;24.6;23.6;233.0;2.5
12/10/2016 9:00;73.0;77.0;73.0;0.0;;1011.0;23.7;23.7;22.9;190.0;1.4
12/10/2016 8:00;76.0;80.0;76.0;0.0;;1010.6;22.9;22.9;22.2;199.0;2.1
12/10/2016 7:00;80.0;82.0;79.0;0.0;0.0;1009.7;22.3;22.3;22.0;213.0;1.7
12/10/2016 6:00;81.0;81.0;79.0;0.0;;1008.9;22.0;22.1;21.9;206.0;1.2
12/10/2016 5:00;79.0;80.0;78.0;0.0;;1008.5;22.1;22.2;22.0;210.0;2.0
12/10/2016 4:00;79.0;81.0;79.0;0.0;;1008.3;22.2;22.2;22.0;205.0;1.6
12/10/2016 3:00;80.0;81.0;79.0;0.0;;1008.3;22.2;22.3;22.1;210.0;1.5
12/10/2016 2:00;80.0;81.0;80.0;0.0;;1008.8;22.3;22.4;22.2;202.0;1.5
12/10/2016 1:00;81.0;81.0;80.0;0.0;;1009.7;22.4;22.6;22.4;208.0;2.1
12/10/2016 0:00;81.0;81.0;80.0;0.0;;1010.5;22.6;22.8;22.6;208.0;1.2
11/10/2016 23:00;80.0;80.0;78.0;0.0;;1010.6;22.8;23.2;22.7;203.0;1.8
11/10/2016 22:00;79.0;79.0;76.0;0.0;;1010.3;23.1;23.9;23.0;213.0;2.6
