FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
28/9/2016 21:00;72.0;76.0;72.0;0.0;;709.0;11.1;11.1;10.6;164.0;3.9
28/9/2016 20:00;75.0;75.0;70.0;0.0;;708.8;10.8;11.9;10.8;158.0;2.5
28/9/2016 19:00;70.0;72.0;67.0;0.0;0.0;708.2;11.9;13.0;11.8;115.0;2.6
28/9/2016 18:00;67.0;67.0;61.0;0.0;;707.8;13.1;14.4;13.0;90.0;4.0
28/9/2016 17:00;64.0;70.0;59.0;0.0;;707.4;13.6;15.3;13.6;110.0;2.7
28/9/2016 16:00;69.0;79.0;61.0;0.0;;707.5;13.8;14.6;12.3;121.0;2.5
28/9/2016 15:00;61.0;62.0;51.0;0.0;;707.7;14.5;17.6;14.4;89.0;5.0
28/9/2016 14:00;55.0;64.0;53.0;0.0;;708.3;16.7;17.4;14.6;96.0;3.8
28/9/2016 13:00;62.0;64.0;55.0;0.0;0.0;709.2;14.6;16.9;14.4;62.0;4.6
28/9/2016 12:00;61.0;65.0;57.0;0.0;;709.7;14.9;15.9;14.1;117.0;6.1
28/9/2016 11:00;59.0;67.0;57.0;0.0;;709.9;14.5;15.8;13.4;140.0;3.6
28/9/2016 10:00;63.0;69.0;62.0;0.0;;710.0;13.4;14.2;12.9;113.0;4.2
28/9/2016 9:00;66.0;72.0;64.0;0.0;;709.8;13.9;14.2;12.2;146.0;4.1
28/9/2016 8:00;71.0;77.0;70.0;0.0;;709.4;12.3;12.4;10.8;129.0;4.8
28/9/2016 7:00;77.0;82.0;75.0;0.0;0.0;708.8;10.8;11.0;9.8;136.0;2.9
28/9/2016 6:00;81.0;82.0;73.0;0.0;;708.3;9.8;10.8;9.7;152.0;2.4
28/9/2016 5:00;78.0;78.0;74.0;0.0;;707.7;10.4;10.7;10.2;160.0;1.3
28/9/2016 4:00;74.0;74.0;72.0;0.0;;707.6;10.6;11.2;10.5;144.0;2.7
28/9/2016 3:00;74.0;77.0;74.0;0.0;;707.5;11.1;11.1;10.8;147.0;2.9
28/9/2016 2:00;76.0;78.0;75.0;0.0;;707.7;11.1;11.1;10.8;155.0;2.1
28/9/2016 1:00;77.0;77.0;73.0;0.0;;708.2;10.9;11.4;10.9;133.0;2.1
28/9/2016 0:00;73.0;74.0;72.0;0.0;;708.6;11.3;11.6;11.1;153.0;3.1
27/9/2016 23:00;73.0;74.0;72.0;0.0;;708.9;11.6;11.6;11.1;159.0;2.5
27/9/2016 22:00;74.0;74.0;72.0;0.0;;708.9;11.2;11.4;11.1;143.0;3.5
