FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
27/10/2016 21:00;83.0;84.0;82.0;0.0;;1009.1;22.8;23.4;22.8;187.0;3.0
27/10/2016 20:00;82.0;82.0;78.0;0.0;;1008.4;23.4;24.7;23.3;189.0;2.0
27/10/2016 19:00;78.0;78.0;72.0;0.0;0.0;1007.2;24.7;25.8;24.6;205.0;1.8
27/10/2016 18:00;72.0;72.0;66.0;0.0;;1006.3;25.8;27.0;25.7;199.0;1.4
27/10/2016 17:00;66.0;67.0;64.0;0.0;;1005.9;26.9;27.6;26.9;192.0;3.2
27/10/2016 16:00;65.0;67.0;63.0;0.0;;1005.7;27.6;28.2;27.4;188.0;2.7
27/10/2016 15:00;64.0;68.0;61.0;0.0;;1006.2;27.8;28.1;27.0;209.0;1.7
27/10/2016 14:00;65.0;70.0;62.0;0.0;;1006.8;27.9;28.3;26.6;222.0;0.7
27/10/2016 13:00;67.0;73.0;66.0;0.0;0.0;1007.8;27.5;27.5;25.6;221.0;1.4
27/10/2016 12:00;71.0;77.0;71.0;0.0;;1009.0;26.0;26.1;24.9;167.0;3.2
27/10/2016 11:00;75.0;81.0;74.0;0.0;;1009.9;25.0;25.2;23.8;194.0;1.3
27/10/2016 10:00;81.0;84.0;80.0;0.0;;1010.6;23.9;23.9;23.3;223.0;1.3
27/10/2016 9:00;83.0;85.0;83.0;0.0;;1010.8;23.3;23.4;22.9;208.0;0.7
27/10/2016 8:00;85.0;86.0;84.0;0.0;;1010.6;22.9;23.0;22.4;197.0;1.1
27/10/2016 7:00;86.0;86.0;85.0;0.0;0.0;1010.0;22.4;22.4;22.2;173.0;1.7
27/10/2016 6:00;85.0;86.0;85.0;0.0;;1009.1;22.3;22.3;22.0;173.0;0.8
27/10/2016 5:00;86.0;87.0;85.0;0.0;;1008.6;22.0;22.1;21.8;187.0;1.2
27/10/2016 4:00;85.0;86.0;85.0;0.0;;1008.3;22.1;22.1;21.8;195.0;1.1
27/10/2016 3:00;86.0;88.0;86.0;0.0;;1008.4;22.0;22.0;21.7;199.0;1.2
27/10/2016 2:00;88.0;89.0;88.0;0.0;;1008.7;21.8;21.8;21.3;214.0;1.1
27/10/2016 1:00;88.0;88.0;86.0;0.0;;1009.2;21.5;22.0;21.5;199.0;1.0
27/10/2016 0:00;86.0;87.0;84.0;0.0;;1009.3;22.1;22.7;22.0;193.0;1.9
