FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
17/10/2016 21:00;81.0;82.0;80.0;0.0;;1008.6;24.4;24.8;24.4;191.0;1.3
17/10/2016 20:00;;79.0;71.0;0.0;;;;26.4;24.9;;
17/10/2016 19:00;71.0;71.0;65.0;0.0;0.0;1006.5;26.4;27.5;26.4;137.0;1.7
17/10/2016 18:00;65.0;66.0;63.0;0.0;;1005.5;27.4;28.0;27.4;148.0;1.6
17/10/2016 17:00;63.0;64.0;59.0;0.0;;1005.1;28.0;29.3;27.9;144.0;2.1
17/10/2016 16:00;60.0;65.0;58.0;0.0;;1004.9;28.7;29.4;27.5;110.0;3.5
17/10/2016 15:00;62.0;66.0;60.0;0.0;;1005.3;27.9;28.8;27.4;78.0;0.8
17/10/2016 7:00;;;;;0.0;;;;;;
17/10/2016 5:00;;88.0;87.0;0.0;;;;21.3;21.2;;
17/10/2016 4:00;87.0;88.0;87.0;0.0;;1008.5;21.2;21.3;21.0;186.0;2.7
17/10/2016 3:00;88.0;88.0;86.0;0.0;;1008.6;21.2;21.4;21.1;195.0;1.7
17/10/2016 2:00;86.0;87.0;86.0;0.0;;1008.9;21.4;21.4;21.2;191.0;2.5
17/10/2016 1:00;;87.0;84.0;0.0;;;;21.6;21.1;;
17/10/2016 0:00;84.0;85.0;82.0;0.0;;1009.9;21.6;22.4;21.6;196.0;1.7
16/10/2016 23:00;85.0;85.0;82.0;0.0;;1010.1;22.4;23.3;22.4;201.0;2.0
16/10/2016 22:00;82.0;82.0;80.0;0.0;;1010.0;23.3;24.3;23.3;192.0;3.2
