FECHA / HORA;HUMEDAD RELATIVA DEL AIRE (%) MAX DE 1 HORAS;HUMEDAD RELATIVA DEL AIRE (%) INST DE 1 HORAS;HUMEDAD RELATIVA DEL AIRE (%) MIN DE 1 HORAS;HUMEDAD RELATIVA DEL AIRE (%) PROM DE 1 HORAS;PRECIPITACION (mm) SUM DE 1 HORAS;PRESION ATMOSFERICA (hPa) INST DE 1 HORAS;RADIACION SOLAR GLOBAL (W/m²) SUM DE 1 HORAS;RADIACION SOLAR GLOBAL (W/m²) MAX DE 1 HORAS;RADIACION SOLAR GLOBAL (W/m²) PROM DE 1 HORAS;RADIACION SOLAR REFLEJADA (W/m²) PROM DE 1 HORAS;TEMPERATURA AIRE (°C) PROM DE 1 HORAS;TEMPERATURA AIRE (°C) MAX DE 1 HORAS;TEMPERATURA AIRE (°C) MIN DE 1 HORAS;TEMPERATURA AIRE (°C) INST DE 1 HORAS;VIENTO DIRECCION (°) INST DE 1 HORAS;VIENTO VELOCIDAD (m/s) INST DE 1 HORAS
21/1/2015 8:00;;;;95,4;0;;4191;;77,6;;23,2;;;;110;0,3
21/1/2015 9:00;;;;86,3;0;;10193;;221,6;;25,1;;;;;
21/1/2015 10:00;;;;74,6;0,1;;31149;;599;;27,7;;;;303;1,5
21/1/2015 11:00;;;;64,9;0;;45448;;811,6;;30,1;;;;208;1,4
21/1/2015 12:00;;;;63;0,1;;49754;;888,5;;31,3;;;;360;2
21/1/2015 13:00;;;;59,8;0,1;;52146;;914,8;;32,5;;;;269;3
21/1/2015 14:00;;;;60;0;;19198;;417,3;;32,1;;;;282;1
21/1/2015 15:00;;;;68,3;0;;20449;;409;;31;;;;347;4,7
21/1/2015 16:00;;;;76,8;0;;6449;;165,4;;29,2;;;;337;1,2
21/1/2015 17:00;;;;90,2;0;;3690;;72,4;;27,3;;;;311;3,6
21/1/2015 18:00;;;;95,1;0;;168;;3,2;;25,3;;;;353;2,4
21/1/2015 19:00;;;;99;0;;133;;3,3;;24,5;;;;;
21/1/2015 20:00;;;;99,4;0;;0;;0;;23,8;;;;263;1,2
21/1/2015 21:00;;;;100;0,1;;0;;0;;23,5;;;;238;1,5
21/1/2015 22:00;;;;99,8;0;;0;;0;;23,2;;;;198;1,6
21/1/2015 23:00;;;;99,6;0;;0;;0;;23;;;;238;1,6
22/1/2015 0:00;;;;100;0;;0;;0;;23,3;;;;91;0,6
22/1/2015 1:00;;;;;0;;0;;0;;23,4;;;;172;0,3
22/1/2015 2:00;;;;;0,1;;0;;0;;23,4;;;;238;0,3
22/1/2015 3:00;;;;;0;;0;;0;;23,5;;;;156;0,3
22/1/2015 4:00;;;;;0,1;;0;;0;;23,3;;;;119;0,7
22/1/2015 5:00;;;;;0;;0;;0;;23,1;;;;105;0,3
22/1/2015 6:00;;;;;0,1;;0;;0;;23;;;;58;0,6
22/1/2015 7:00;;;;;0;;237;;4;;23,3;;;;151;0,2
22/1/2015 8:00;;;;;0;;2575;;47,7;;23,7;;;;236;0,8
22/1/2015 9:00;;;;100;0;;3537;;68;;23,8;;;;348;1,9
22/1/2015 10:00;;;;99,5;0;;6441;;117,1;;23,8;;;;356;1,3
22/1/2015 11:00;;;;95,9;0,1;;13201;;244,5;;24,6;;;;353;2,2
22/1/2015 12:00;;;;83,9;0;;30519;;575,8;;27;;;;11;2,1
22/1/2015 13:00;;;;81,4;0;;23829;;397,2;;27,7;;;;335;1,9
22/1/2015 14:00;;;;84,1;0,1;;22537;;402,4;;27,8;;;;315;3,9
22/1/2015 15:00;;;;93,9;0;;12572;;237,2;;25,9;;;;306;2,3
22/1/2015 16:00;;;;94,1;0,1;;12902;;222,4;;26;;;;312;2,6
22/1/2015 17:00;;;;98,2;0,1;;1813;;31,8;;24,6;;;;335;0,8
22/1/2015 18:00;;;;99;0;;1193;;21,3;;24,5;;;;263;0,6
22/1/2015 19:00;;;;99,1;0,1;;539;;9,8;;24,3;;;;;
22/1/2015 20:00;;;;99;0,1;;0;;0;;24,2;;;;358;1,4
22/1/2015 21:00;;;;99,4;0,1;;0;;0;;24,1;;;;38;1,4
22/1/2015 22:00;;;;99,8;0;;0;;0;;24,1;;;;74;0,1
22/1/2015 23:00;;;;100;0,1;;0;;0;;24,1;;;;256;0,5
23/1/2015 0:00;;;;100;0,1;;0;;0;;24;;;;128;0,3
23/1/2015 1:00;;;;100;0,1;;0;;0;;24;;;;306;0,5
23/1/2015 2:00;;;;100;0,1;;0;;0;;23;;;;247;2,3
23/1/2015 3:00;;;;100;0,2;;0;;0;;22,3;;;;220;2,4
23/1/2015 4:00;;;;100;0,1;;0;;0;;22;;;;234;2,1
23/1/2015 5:00;;;;100;0,1;;0;;0;;21,7;;;;182;0,6
23/1/2015 6:00;;;;;0,2;;0;;0;;21,9;;;;341;0,5
23/1/2015 7:00;;;;;0,1;;203;;3,4;;22,2;;;;165;0,5
23/1/2015 8:00;;;;100;0;;1831;;37,4;;22,5;;;;;
23/1/2015 9:00;;;;98,2;0,2;;8347;;151,8;;23,2;;;;351;0,6
23/1/2015 10:00;;;;89,2;0,1;;24496;;408,3;;25,1;;;;254;1,5
23/1/2015 11:00;;;;78;0,2;;27348;;455,8;;27,2;;;;247;1,3
23/1/2015 12:00;;;;74,4;0,2;;28615;;476,9;;27,8;;;;249;2
23/1/2015 13:00;;;;75,8;0,2;;15759;;276,5;;27,7;;;;282;1
23/1/2015 14:00;;;;68,5;0,2;;41109;;822,2;;29,3;;;;325;1,8
23/1/2015 15:00;;;;63,8;0,1;;37115;;674,8;;31;;;;342;0,8
23/1/2015 16:00;;;;67,2;0,2;;12020;;200,3;;29,8;;;;185;1
23/1/2015 17:00;;;;69,4;0,2;;10100;;168,3;;29,5;;;;142;1,4
23/1/2015 18:00;;;;81,4;0,4;;666;;12,6;;27,5;;;;62;0,4
23/1/2015 19:00;;;;92,7;0,5;;22;;0,4;;25,5;;;;;
23/1/2015 20:00;;;;98,1;0,5;;0;;0;;24,6;;;;65;0,8
23/1/2015 21:00;;;;98;0,5;;0;;0;;24,4;;;;156;0,8
23/1/2015 22:00;;;;98,9;0,4;;0;;0;;23,9;;;;162;0,5
23/1/2015 23:00;;;;99,4;0,3;;0;;0;;23,7;;;;156;1,9
24/1/2015 0:00;;;;99,3;0,3;;0;;0;;23,6;;;;60;0,8
24/1/2015 1:00;;;;100;0,2;;0;;0;;23,9;;;;245;0,6
24/1/2015 2:00;;;;100;0,2;;0;;0;;23,8;;;;123;0,4
24/1/2015 3:00;;;;98;0,2;;0;;0;;23,4;;;;214;1,5
24/1/2015 4:00;;;;96,8;0,2;;0;;0;;23,3;;;;230;1,7
24/1/2015 5:00;;;;91,6;0,2;;51;;0,9;;23,1;;;;217;1,8
24/1/2015 6:00;;;;88,5;0,1;;72;;1,2;;23,3;;;;344;0,6
24/1/2015 7:00;;;;91,1;0,2;;196;;3,3;;23,2;;;;64;0,4
24/1/2015 8:00;;;;91,4;0,1;;1973;;32,9;;23,4;;;;351;0,7
24/1/2015 9:00;;;;86,6;0,2;;6186;;103,1;;24,3;;;;50;1
24/1/2015 10:00;;;;85,6;0,1;;6439;;113;;24,7;;;;35;0,9
24/1/2015 11:00;;;;83,7;0,1;;12332;;220,2;;25,3;;;;143;0,8
24/1/2015 12:00;;;;74,1;0,1;;31859;;601,1;;27,7;;;;209;2,8
24/1/2015 13:00;;;;68,8;0,1;;45150;;752,5;;29,2;;;;226;2
24/1/2015 14:00;;;;68,5;0,1;;19132;;335,6;;29;;;;255;2,7
24/1/2015 15:00;;;;64,2;0,2;;24608;;417,1;;30,1;;;;141;0,5
24/1/2015 16:00;;;;69,1;0,1;;4710;;79,8;;29;;;;52;0,5
24/1/2015 17:00;;;;83,4;0,2;;2713;;47,6;;26,6;;;;343;1,3
24/1/2015 18:00;;;;96,2;0,2;;753;;12,6;;24,9;;;;210;0,3
24/1/2015 19:00;;;;99;0,1;;422;;8,1;;24,6;;;;230;1,9
24/1/2015 20:00;;;;100;0,2;;0;;0;;24,2;;;;25;2,4
24/1/2015 21:00;;;;100;0,2;;0;;0;;23,9;;;;21;1,1
24/1/2015 22:00;;;;;0,3;;0;;0;;24;;;;179;0,8
24/1/2015 23:00;;;;;0,2;;0;;0;;24;;;;240;1,2
25/1/2015 0:00;;;;99,2;0,3;;0;;0;;23,5;;;;144;2,8
25/1/2015 1:00;;;;93,9;0,2;;105;;1,8;;23,4;;;;345;1,8
25/1/2015 2:00;;;;91,7;0,3;;108;;1,8;;23,4;;;;191;1,3
25/1/2015 3:00;;;;93,4;0,2;;3;;0,1;;22,8;;;;86;1,4
25/1/2015 4:00;;;;96,8;0,2;;0;;0;;22,1;;;;325;1,1
25/1/2015 5:00;;;;98,3;0,1;;0;;0;;21,8;;;;179;0,8
25/1/2015 6:00;;;;98,2;0,2;;0;;0;;21,8;;;;263;0,7
25/1/2015 7:00;;;;99,1;0,2;;789;;13,2;;21,7;;;;66;0,7
25/1/2015 8:00;;;;96,5;0,2;;6172;;108,3;;22,4;;;;356;0,5
25/1/2015 9:00;;;;81,2;0,2;;25492;;432,1;;26,1;;;;290;0,7
25/1/2015 10:00;;;;70,8;0,2;;38503;;641,7;;28,8;;;;324;1
25/1/2015 11:00;;;;65,2;0,2;;50882;;848;;30,4;;;;289;1
25/1/2015 12:00;;;;66,9;0,1;;46538;;775,6;;31,2;;;;327;2,3
25/1/2015 13:00;;;;62,1;0,2;;61408;;1077,3;;32,5;;;;318;3,3
25/1/2015 14:00;;;;60;0,1;;49919;;832;;32,9;;;;341;1,4
25/1/2015 15:00;;;;67;0,2;;16440;;310,2;;31,5;;;;325;5
25/1/2015 16:00;;;;79,8;0,4;;4272;;71,2;;28,5;;;;266;3,2
25/1/2015 17:00;;;;86,6;0,6;;4747;;79,1;;26,9;;;;303;2
25/1/2015 18:00;;;;88,1;0,7;;1413;;25,7;;26,8;;;;124;1,1
25/1/2015 19:00;;;;92,3;0,7;;506;;9,4;;26,1;;;;;
25/1/2015 20:00;;;;94,3;0,8;;0;;0;;25,6;;;;129;0,5
25/1/2015 21:00;;;;95,8;0,8;;0;;0;;25,6;;;;108;0,6
25/1/2015 22:00;;;;95,6;0,7;;0;;0;;25,3;;;;101;0,7
25/1/2015 23:00;;;;94,3;0,6;;0;;0;;25,5;;;;176;0,3
26/1/2015 0:00;;;;96,4;0,5;;0;;0;;25,1;;;;235;0,8
26/1/2015 1:00;;;;96,8;0,6;;0;;0;;25,1;;;;159;1
26/1/2015 2:00;;;;97,7;0,7;;0;;0;;24,8;;;;197;0,8
26/1/2015 3:00;;;;94,4;0,6;;0;;0;;24,9;;;;289;0,6
26/1/2015 4:00;;;;87,7;0,6;;0;;0;;24,6;;;;157;2,6
26/1/2015 5:00;;;;89,3;0,6;;0;;0;;23,9;;;;183;0,4
26/1/2015 6:00;;;;93,9;0,8;;0;;0;;23,3;;;;186;0,9
26/1/2015 7:00;;;;94;0,6;;242;;4;;23,3;;;;39;1
26/1/2015 8:00;;;;91,7;0,8;;4028;;67,1;;24,1;;;;157;0,4
26/1/2015 9:00;;;;85,2;0,8;;7898;;131,6;;25,2;;;;231;0,4
26/1/2015 10:00;;;;76,9;1,1;;22369;;392,4;;27,3;;;;299;1,1
26/1/2015 11:00;;;;74,4;1;;18383;;367,7;;28,4;;;;9;2,3
26/1/2015 12:00;;;;72,1;0,4;;22873;;519,8;;29,2;;;;317;2,8
26/1/2015 13:00;;;;74,1;0,2;;14851;;270;;28,8;;;;322;1,8
26/1/2015 14:00;;;;76,4;0,1;;14201;;302,1;;28,9;;;;5;1,6
26/1/2015 15:00;;;;82,6;0,1;;6414;;136,5;;27,7;;;;355;1,7
26/1/2015 16:00;;;;92,7;0,2;;1777;;34,2;;25,9;;;;22;2,5
26/1/2015 17:00;;;;97,2;0,4;;1017;;22,6;;25,1;;;;348;2,7
26/1/2015 18:00;;;;98,9;0,9;;999;;16,7;;24,4;;;;317;1,9
26/1/2015 19:00;;;;99;0,9;;140;;2,8;;23,8;;;;52;0,5
26/1/2015 20:00;;;;100;1;;0;;0;;23,3;;;;;
26/1/2015 21:00;;;;99,5;0,8;;0;;0;;22,5;;;;;
26/1/2015 22:00;;;;100;0,9;;0;;0;;22,4;;;;192;2,3
26/1/2015 23:00;;;;99,9;1;;0;;0;;22,3;;;;220;1,1
27/1/2015 0:00;;;;100;0,7;;0;;0;;22,3;;;;65;0,4
27/1/2015 1:00;;;;100;0,8;;0;;0;;22,4;;;;65;1,1
27/1/2015 2:00;;;;100;0,9;;0;;0;;22,3;;;;132;0,3
27/1/2015 3:00;;;;;0,8;;0;;0;;22,4;;;;;
27/1/2015 4:00;;;;;0,5;;0;;0;;22,6;;;;128;0,4
27/1/2015 5:00;;;;;0,3;;0;;0;;22,5;;;;;
27/1/2015 6:00;;;;;0,4;;0;;0;;22,5;;;;214;0,7
27/1/2015 7:00;;;;;0,6;;100;;2,3;;22,4;;;;48;0,4
27/1/2015 8:00;;;;;0,6;;1603;;32,7;;22,6;;;;342;0,7
27/1/2015 9:00;;;;98,7;0,7;;19696;;333,8;;23,5;;;;339;1,2
27/1/2015 10:00;;;;85,1;0,9;;38009;;655,3;;26,7;;;;203;1,4
27/1/2015 11:00;;;;78,4;0,2;;33595;;622,1;;28,9;;;;315;3
27/1/2015 12:00;;;;81,8;0,2;;33108;;580,8;;28,5;;;;309;2,8
27/1/2015 13:00;;;;71,9;0,1;;40063;;728,4;;30,4;;;;;
27/1/2015 14:00;;;;75,3;0,1;;19707;;492,7;;29,8;;;;3;4,4
27/1/2015 15:00;;;;80,2;0,1;;6156;;108;;27,6;;;;19;2,3
27/1/2015 16:00;;;;89,8;0,2;;1307;;25,1;;25,8;;;;144;1,4
27/1/2015 17:00;;;;98,2;0,5;;2078;;37,1;;24,5;;;;151;1,9
27/1/2015 18:00;;;;98;0,6;;2243;;41,5;;24,2;;;;130;0,7
27/1/2015 19:00;;;;98,4;0,5;;523;;11,6;;24,2;;;;;
27/1/2015 20:00;;;;99;0,5;;0;;0;;23,8;;;;335;0,6
27/1/2015 21:00;;;;98,8;0,5;;0;;0;;23,5;;;;141;0,9
27/1/2015 22:00;;;;99,2;0,6;;0;;0;;23,4;;;;258;0,3
27/1/2015 23:00;;;;100;0,3;;0;;0;;23,2;;;;89;0,7
28/1/2015 0:00;;;;100;0,2;;0;;0;;23,1;;;;44;0,4
28/1/2015 1:00;;;;100;0,4;;0;;0;;23,3;;;;120;0,4
28/1/2015 2:00;;;;100;0,2;;0;;0;;23,3;;;;;
28/1/2015 3:00;;;;100;0,2;;0;;0;;23,2;;;;84;0,3
28/1/2015 4:00;;;;100;0,1;;0;;0;;23,3;;;;195;0,8
28/1/2015 5:00;;;;;0,2;;0;;0;;23,3;;;;256;0,1
28/1/2015 6:00;;;;;0,2;;0;;0;;23,3;;;;;
28/1/2015 7:00;;;;;0,2;;237;;7;;23,2;;;;350;0,1
28/1/2015 8:00;;;;100;0,4;;3809;;92,9;;23,8;;;;16;0,5
28/1/2015 9:00;;;;93,3;0,3;;15296;;347,6;;25,5;;;;248;1
28/1/2015 10:00;;;;78;0,4;;22404;;487;;28,5;;;;320;3,1
28/1/2015 11:00;;;;73,5;0,3;;39896;;767,2;;29,6;;;;24;1,1
28/1/2015 12:00;;;;71,9;0,1;;29024;;558,2;;29,9;;;;332;1,6
28/1/2015 13:00;;;;73,5;0,1;;19506;;325,1;;29,4;;;;323;2,6
28/1/2015 14:00;;;;79,5;0;;12512;;272;;28,8;;;;6;3,7
28/1/2015 15:00;;;;86,6;0,2;;5607;;114,4;;27,2;;;;19;1,2
28/1/2015 16:00;;;;89,8;0,2;;1740;;36,3;;26,9;;;;270;0,8
28/1/2015 17:00;;;;97,2;0,1;;809;;21,9;;25,5;;;;258;2,1
28/1/2015 18:00;;;;99,1;0,4;;962;;21,9;;24,9;;;;52;0,7
28/1/2015 19:00;;;;99;0,3;;209;;5,1;;25;;;;;
28/1/2015 20:00;;;;99,2;0,3;;0;;0;;24,7;;;;;
28/1/2015 21:00;;;;99,7;0,2;;0;;0;;24,6;;;;161;1,6
28/1/2015 22:00;;;;99,1;0,3;;0;;0;;24,2;;;;;
28/1/2015 23:00;;;;99,3;0,4;;0;;0;;23,9;;;;211;0,6
29/1/2015 0:00;;;;93,5;0,3;;19;;0,4;;23,7;;;;;
29/1/2015 1:00;;;;90,1;0,3;;61;;1,7;;23,7;;;;225;1
29/1/2015 2:00;;;;92,8;0,2;;30;;0,7;;23,6;;;;188;1,4
29/1/2015 3:00;;;;92,1;0;;5;;0,1;;23,3;;;;164;0,8
29/1/2015 4:00;;;;95,1;0,1;;8;;0,2;;22,9;;;;195;2,2
29/1/2015 5:00;;;;89,9;0;;24;;0,8;;23,1;;;;183;2,1
29/1/2015 6:00;;;;87,8;0;;21;;0,8;;23;;;;153;1,4
29/1/2015 7:00;;;;89,3;0,1;;161;;4,9;;22,9;;;;220;1,1
29/1/2015 8:00;;;;86;0,1;;2131;;78,9;;23,5;;;;149;0,8
29/1/2015 9:00;;;;79,8;0,3;;16843;;343,7;;25,5;;;;140;0,6
29/1/2015 10:00;;;;73,2;0,2;;31375;;653,6;;27,6;;;;169;4
29/1/2015 11:00;;;;70;0,2;;24930;;566,6;;28,3;;;;;
29/1/2015 12:00;;;;68,2;0;;13159;;487,4;;29,5;;;;304;2
29/1/2015 13:00;;;;64,4;0;;20460;;465;;30,6;;;;306;1,4
29/1/2015 14:00;;;;67,8;0,1;;8572;;214,3;;29,9;;;;13;1,2
29/1/2015 15:00;;;;71,1;0,1;;9809;;163,5;;29,1;;;;298;3,2
29/1/2015 16:00;;;;76,9;0;;1558;;103,9;;27,8;;;;;
30/1/2015 15:00;;;;70,3;0;;2291;;572,8;;30,5;;;;348;3,2
30/1/2015 16:00;;;;73,1;0,1;;9841;;289,4;;29,7;;;;;
30/1/2015 18:00;;;;80,5;0;;83;;41,5;;28,1;;;;253;2
30/1/2015 19:00;;;;85,6;0,1;;0;;0;;26;;;;;
30/1/2015 20:00;;;;90,8;0;;0;;0;;25,6;;;;;
30/1/2015 21:00;;;;92;0,1;;0;;0;;25,4;;;;;
30/1/2015 22:00;;;;94,4;0;;0;;0;;25,2;;;;;
31/1/2015 1:00;;;;96;0;;0;;0;;24,7;;;;;
31/1/2015 3:00;;;;99;0;;0;;0;;23,2;;;;;
31/1/2015 4:00;;;;99,3;0;;0;;0;;23,3;;;;;
31/1/2015 6:00;;;;97,8;0;;0;;0;;23,8;;;;;
31/1/2015 8:00;;;;97;0;;37;;18,5;;24,2;;;;;
31/1/2015 9:00;;;;89,5;0;;231;;115,5;;24,8;;;;;
31/1/2015 11:00;;;;78,3;0;;1983;;495,8;;28,3;;;;;
31/1/2015 12:00;;;;74,8;0;;5484;;1096,8;;29,6;;;;;
31/1/2015 13:00;;;;74,5;0;;1426;;356,5;;30;;;;337;2,3
31/1/2015 14:00;;;;74,5;0;;1259;;314,8;;29,5;;;;;
31/1/2015 15:00;;;;;;;;;;;;;;;11;1,7
31/1/2015 16:00;;;;76;0,1;;207;;103,5;;28,9;;;;;
31/1/2015 17:00;;;;78,5;0;;215;;107,5;;28,6;;;;;
31/1/2015 19:00;;;;83;0;;176;;35,2;;27,5;;;;;
31/1/2015 20:00;;;;88;0;;0;;0;;26,3;;;;;
31/1/2015 22:00;;;;;;;;;;;;;;;109;0,8
31/1/2015 23:00;;;;94;0;;0;;0;;24,6;;;;254;0,7
1/2/2015 0:00;;;;95,8;0,1;;0;;0;;24,7;;;;;
