FECHA / HORA;HUMEDAD RELATIVA DEL AIRE (%) MAX DE 1 HORAS;HUMEDAD RELATIVA DEL AIRE (%) INST DE 1 HORAS;HUMEDAD RELATIVA DEL AIRE (%) MIN DE 1 HORAS;HUMEDAD RELATIVA DEL AIRE (%) PROM DE 1 HORAS;PRECIPITACION (mm) SUM DE 1 HORAS;PRESION ATMOSFERICA (hPa) INST DE 1 HORAS;RADIACION SOLAR GLOBAL (W/m²) SUM DE 1 HORAS;RADIACION SOLAR GLOBAL (W/m²) MAX DE 1 HORAS;RADIACION SOLAR GLOBAL (W/m²) PROM DE 1 HORAS;RADIACION SOLAR REFLEJADA (W/m²) PROM DE 1 HORAS;TEMPERATURA AIRE (°C) PROM DE 1 HORAS;TEMPERATURA AIRE (°C) MAX DE 1 HORAS;TEMPERATURA AIRE (°C) MIN DE 1 HORAS;TEMPERATURA AIRE (°C) INST DE 1 HORAS;VIENTO DIRECCION (°) INST DE 1 HORAS;VIENTO VELOCIDAD (m/s) INST DE 1 HORAS
26/5/2015 2:00;98;98;96;97,8;0;960,9;0;0;0;1;23,8;24,9;23,1;23,8;350;1
26/5/2015 3:00;99;98;96;97,7;0;960,6;0;0;0;1;24;24,9;23,4;24;68;1,3
26/5/2015 4:00;99;96;95;98,1;0;960,6;6;1;0,1;1;24;24,8;23,4;24;214;1,8
26/5/2015 5:00;100;100;100;100;0;960,6;0;0;0;1;23,8;24,5;23,3;23,8;266;1
26/5/2015 6:00;100;100;100;100;0;961,1;0;0;0;1,3;23,5;24,4;22,9;23,5;244;1
26/5/2015 7:00;100;100;100;100;0;961,6;1181;81;20;3,8;23,3;24,3;22,6;23,3;293;0,2
26/5/2015 8:00;100;100;93;98,4;0;962;5286;281;96,1;11,2;24,2;28,4;22,4;24,2;355;0,2
26/5/2015 9:00;93;93;81;87,7;0;961,9;9098;498;252,7;25,5;26,3;28,6;24,5;26,3;343;0,9
26/5/2015 10:00;83;78;68;74,4;0;961,5;31878;860;637,6;50;29,4;30,9;28;29,4;198;1,1
26/5/2015 11:00;85;72;69;77,2;0;960,9;28566;989;649,2;57,8;29,8;31,7;28,2;29,8;248;2,1
26/5/2015 12:00;79;77;66;71,9;0;960;30523;1024;575,9;94,8;31,6;32,7;30,3;31,6;224;2,9
26/5/2015 13:00;75;74;66;69,8;0;959,4;37096;1220;806,4;79,4;32,2;33,4;30,9;32,2;324;2,6
26/5/2015 14:00;71;70;64;67,9;0;958,7;32462;1264;662,5;66,5;32,7;34,4;31,4;32,7;329;2,6
26/5/2015 15:00;72;69;63;67,7;0;957,8;37065;1118;686,4;70,1;33,1;34,6;31,4;33,1;325;2,8
26/5/2015 16:00;86;71;71;79,8;0;957,9;9023;587;180,5;15;30,3;32,2;28,9;30,3;333;3,4
26/5/2015 17:00;100;88;88;93,7;5,4;958,5;613;52;12,3;1,6;27,4;32,1;24,8;27,4;264;1
26/5/2015 18:00;100;99;99;99,9;3;959,3;124;6;2,2;1;25,8;29,5;24,3;25,8;296;2,3
26/5/2015 19:00;100;100;99;100;5,6;960,2;0;0;0;1;25,3;29,1;23,6;25,3;272;3,9
26/5/2015 20:00;100;100;100;100;2;960,9;0;0;0;1;24,5;28,2;23,2;24,5;216;1,5
26/5/2015 21:00;100;100;100;100;0;961,4;0;0;0;1;24,5;28,3;23;24,5;173;1,6
26/5/2015 22:00;100;100;100;100;0,6;961,6;0;0;0;1;24,3;25,2;23,6;24,3;37;0,3
26/5/2015 23:00;100;100;100;100;0,1;961,5;0;0;0;1;24,6;25,5;24,1;24,6;356;1
27/5/2015 0:00;100;100;100;100;0,1;961,4;0;0;0;1;24,6;25,3;24;24,6;154;0,8
27/5/2015 1:00;100;100;100;100;0;961,2;0;0;0;1;24,7;25,5;24;24,7;131;0,6
27/5/2015 2:00;100;100;100;100;0;961;0;0;0;1;24,5;25,5;23,9;24,5;292;0,3
27/5/2015 3:00;100;100;100;100;0,2;960,7;0;0;0;1;24,5;25,3;24;24,5;214;0,7
27/5/2015 4:00;100;100;100;100;0;960,7;0;0;0;1;23,9;25,6;23,2;23,9;134;0,9
27/5/2015 5:00;100;100;100;100;0,1;960,8;0;1;0;1,5;23,6;24,9;22,9;23,6;126;0,8
27/5/2015 6:00;100;100;100;100;0;961,1;0;0;0;1,3;23,5;24,3;22,7;23,5;57;0,6
27/5/2015 7:00;100;100;100;100;0;961,5;801;55;15,1;3,4;23;24;22,5;23;86;0,1
27/5/2015 8:00;100;100;98;99,7;0;962,2;4998;128;89,3;13,1;23,8;25,4;22,7;23,8;289;0,5
27/5/2015 9:00;98;97;85;92,4;0;962,4;13601;530;302,2;30,5;25,7;27,7;24,5;25,7;321;1,6
27/5/2015 10:00;86;86;76;81,6;0;962,1;36628;837;610,5;51,5;27,9;29,2;26,6;27,9;298;2
27/5/2015 11:00;83;79;70;76,1;0;961,3;49936;1008;891,7;81;30;31,5;29;30;65;0,1
27/5/2015 12:00;80;72;67;73,9;0;960,7;26363;1058;446,8;44,4;29,9;31,6;29,1;29,9;286;3
27/5/2015 13:00;80;76;66;73,9;0;959,7;34682;1215;578;55,8;30,7;32,5;29,1;30,7;317;2,6
27/5/2015 14:00;74;71;64;70,4;0;959,3;24413;1184;488,3;46,6;31,4;32,8;30,1;31,4;320;2,9
27/5/2015 15:00;77;73;73;74,8;0;958,7;15430;997;335,4;35,4;30,3;31,8;29,7;30,3;358;2
27/5/2015 16:00;80;76;69;75,7;0;958,3;21974;992;372,4;37,2;30,5;32,3;29,3;30,5;5;2,3
27/5/2015 17:00;83;75;73;79,6;0;958,6;5467;603;97,6;6,7;29,2;31;28;29,2;314;3,5
27/5/2015 18:00;87;83;83;85;0;959,3;1226;56;20,4;1,8;27,8;29,2;27,2;27,8;341;2,3
27/5/2015 19:00;98;87;87;91,5;0,3;;8;3;0,2;0,8;26,9;28,9;25,7;26,9;;
27/5/2015 20:00;99;99;98;98,3;0,1;960,8;0;0;0;1,3;25,8;26,4;25,1;25,8;308;0,7
27/5/2015 21:00;100;99;98;99,4;0,2;961,4;0;0;0;1,3;25,7;26,2;25;25,7;199;0,4
27/5/2015 22:00;100;100;100;100;0,1;961,8;0;0;0;1;25,7;26,6;25,2;25,7;266;0,2
27/5/2015 23:00;100;99;99;99,9;0;961,8;0;0;0;1;25,6;26,3;25,2;25,6;132;0,5
28/5/2015 0:00;100;100;100;100;0;961,9;0;0;0;1;25,5;26,9;24,9;25,5;231;0,4
28/5/2015 1:00;100;100;100;100;0;961,6;0;0;0;1;25,4;26,1;24,9;25,4;195;0,8
28/5/2015 2:00;100;100;100;100;0;961,2;0;0;0;1;25,2;26,1;24,7;25,2;152;0,6
28/5/2015 3:00;100;100;100;100;0;960,8;0;0;0;1;25,2;26;24,6;25,2;43;0,8
28/5/2015 4:00;100;100;99;99,9;1,3;960,7;0;0;0;0,9;25;25,9;24,2;25;122;1
28/5/2015 5:00;100;99;99;99,8;0,3;960,8;0;0;0;1;24,4;25,2;23,7;24,4;174;0,2
28/5/2015 6:00;100;100;100;100;0;961,2;0;0;0;1;24,5;25;24;24,5;252;0,3
28/5/2015 7:00;100;100;99;100;0;961,6;750;35;12,7;2,3;24,2;25;23,5;24,2;278;0,4
28/5/2015 8:00;99;99;94;97,8;0;962,3;5506;122;93,3;10,5;24,6;25,3;23,6;24,6;117;0,1
28/5/2015 9:00;95;94;91;93,8;0;963;4364;148;101,5;10,8;25,4;26,4;24,8;25,4;20;0,4
28/5/2015 10:00;95;93;91;93;0,1;963,1;9019;228;170,2;17,9;25,9;27;25,2;25,9;250;0,4
28/5/2015 11:00;97;96;83;91,5;0;962,5;16108;459;322,2;33,6;26,9;28,2;25,9;26,9;4;0,4
28/5/2015 12:00;91;83;70;80,5;0;961,7;28390;926;498,1;52,8;28,5;33,3;26,4;28,5;227;2,3
28/5/2015 13:00;85;81;67;74,3;0;960,9;31602;1165;526,7;46,7;30;34,2;27,7;30;304;2,3
28/5/2015 14:00;79;72;71;74,4;0;960,1;20639;501;344;31,5;29,7;33,7;27,8;29,7;68;0,5
28/5/2015 15:00;79;74;72;75,6;0;959,3;19290;588;321,5;28,2;29,7;30,5;29;29,7;331;1,2
28/5/2015 16:00;94;75;75;85,8;0,1;959,4;3265;266;58,3;3,6;27,2;29,7;25,4;27,2;172;0,4
28/5/2015 17:00;98;94;94;96,3;0,6;959,7;1805;66;30,1;4,7;25,4;26,2;24,7;25,4;152;1,5
28/5/2015 18:00;98;97;94;96,5;0;960,1;1452;54;24,2;4,2;25,3;26,2;24,8;25,3;124;1
28/5/2015 19:00;99;97;95;96,9;0;960,9;56;6;1;1,6;25,1;26,4;24,5;25,1;157;0,3
28/5/2015 20:00;99;98;98;98,7;0;961,5;0;0;0;1,4;25;25,6;24,4;25;146;1,3
28/5/2015 21:00;100;99;97;98,6;0;962,2;0;0;0;1,3;24,9;25,7;24,1;24,9;128;0,5
28/5/2015 22:00;99;99;99;99;0;962,6;0;0;0;1;24,8;25,6;24,3;24,8;178;0,6
28/5/2015 23:00;100;99;99;99,9;0;962,6;0;0;0;1;25;25,8;24,4;25;190;0,3
29/5/2015 0:00;100;100;100;100;0;962,6;0;0;0;1;25;25,8;24,5;25;252;0,7
29/5/2015 1:00;100;100;100;100;1,2;962,4;0;0;0;0,9;25;25,7;24,4;25;64;0,8
29/5/2015 2:00;100;100;99;100;0;961,8;0;0;0;0,9;24,4;25,4;23,9;24,4;17;0,4
29/5/2015 3:00;100;100;99;99,7;0;961,2;0;0;0;1;24,3;25;23,7;24,3;235;1,6
29/5/2015 4:00;100;100;99;99,9;2;961,1;0;0;0;0,9;24,1;26;23,1;24,1;78;1
29/5/2015 5:00;100;99;98;99,1;0,6;961,1;0;0;0;1;23,6;24,7;23,1;23,6;155;1,4
29/5/2015 6:00;100;100;99;99,8;0;961,4;0;0;0;1;23,5;24,8;22,9;23,5;46;0,6
29/5/2015 7:00;100;100;100;100;0,1;961,7;1057;57;17,6;2,9;23,6;24,8;23,1;23,6;81;0,6
29/5/2015 8:00;100;100;97;99,1;0;962,2;5213;138;86,9;9,5;24,2;25,3;23,5;24,2;263;0,3
29/5/2015 9:00;98;97;88;94,2;0;962,4;15287;602;259,1;23,9;25,5;26,5;24,3;25,5;218;1,2
29/5/2015 10:00;92;92;78;85,6;0;962,2;28617;980;477;46,4;27,3;29,5;26;27,3;246;1,1
29/5/2015 11:00;86;82;73;80,2;0;961,7;47023;1112;783,7;74,9;29,5;30,7;28,5;29,5;257;2,2
29/5/2015 12:00;82;76;71;76,3;0,1;961;29194;1245;486,6;48,3;29,9;31,6;28,6;29,9;305;1,8
29/5/2015 13:00;77;75;70;72,8;0;960,3;36069;1350;601,2;61;30,8;32;30;30,8;307;3,3
29/5/2015 14:00;75;71;67;71,7;0;959,5;28872;1344;481,2;47,2;31;32,4;29,8;31;314;3,2
29/5/2015 15:00;74;73;71;73;0;958,5;24749;1087;412,5;40,3;30,4;32;29,6;30,4;320;2,2
29/5/2015 16:00;85;73;73;80,3;0;958,7;8918;597;148,6;12,1;28,9;30,8;27,9;28,9;329;2,6
29/5/2015 17:00;94;83;83;90,6;0,2;959;2940;77;49;6,7;26,9;28,4;26;26,9;75;0,8
29/5/2015 18:00;97;94;94;95,2;0,1;959,5;1415;47;25,3;4,6;26,3;27,3;25,5;26,3;58;1,7
29/5/2015 19:00;99;97;97;98,2;0,2;960,2;154;14;2,8;2,2;25,8;26,9;25,3;25,8;87;0,6
29/5/2015 20:00;99;98;97;97,7;0,1;961;0;0;0;2;25,5;26,4;24,6;25,5;147;2,2
29/5/2015 21:00;100;98;96;98,7;0;961,3;0;0;0;1,4;25,2;25,8;24,6;25,2;359;1,2
29/5/2015 22:00;99;97;96;98,1;0;961,4;0;0;0;1,7;25,2;26,2;24,6;25,2;340;2,2
29/5/2015 23:00;99;96;93;96,9;0;961,3;0;0;0;2,1;24,8;25,6;24,2;24,8;137;0,6
30/5/2015 0:00;99;99;96;98,3;0;961,4;0;0;0;1,6;24,5;25,3;24;24,5;171;1,8
30/5/2015 1:00;99;98;97;98,5;0,1;961,2;0;0;0;1,5;24,4;25,3;23,9;24,4;234;0,4
30/5/2015 2:00;99;99;91;96,4;0;960,6;0;0;0;1,9;24,4;25,8;23,7;24,4;18;0,9
30/5/2015 3:00;98;94;94;95,6;0;960,5;0;0;0;1,9;24,4;25,2;23,7;24,4;273;0,7
30/5/2015 4:00;99;97;96;98,3;0;960,1;0;0;0;1,6;23,8;24,8;23,2;23,8;131;0,8
30/5/2015 5:00;98;96;96;97,7;0;960,1;0;0;0;2,2;23,6;24,5;22,8;23,6;111;0,6
30/5/2015 6:00;100;98;98;99,2;0;960,5;0;0;0;2,1;22,8;23,6;22;22,8;320;0,8
30/5/2015 7:00;100;100;99;100;0;960,8;948;56;15,8;4,1;22,6;23,4;22;22,6;80;0,2
30/5/2015 8:00;100;100;87;96,5;0;961,4;4359;162;72,7;13,9;23,9;25,9;22,6;23,9;79;0,1
30/5/2015 9:00;87;87;78;82,3;0;961,6;21786;724;363,1;32,1;26,8;28,5;25,9;26,8;166;1,3
30/5/2015 10:00;88;82;77;82,5;0;961,6;33122;861;552;51,6;27,1;28,8;25,9;27,1;236;3,2
30/5/2015 11:00;82;81;73;77,9;0;961,4;51735;1022;862,3;82,4;28,5;29,9;27,6;28,5;206;2,1
30/5/2015 12:00;81;74;66;73,8;0;960,5;33430;1144;557,2;85,3;29,8;32,1;27,4;29,8;238;2,2
30/5/2015 13:00;75;68;65;69,6;0;959,8;42582;1255;709,7;70,8;30,7;32,4;29,3;30,7;278;0,7
30/5/2015 14:00;74;64;61;66;0;958,7;43466;1241;724,4;73;31,6;33,8;30,1;31,6;280;2,4
30/5/2015 15:00;80;70;61;73;0;958,2;15972;1116;266,2;20,8;30,4;34,1;28,6;30,4;287;2,3
30/5/2015 16:00;83;78;78;81,3;0;957,9;5942;131;99;8,3;28,3;29,6;27,7;28,3;245;1,6
30/5/2015 17:00;88;81;81;84,3;0;958,1;2812;82;46,9;3,9;27,4;28,7;26,3;27,4;210;1,3
30/5/2015 18:00;94;87;87;90,4;0,1;958,6;659;37;11;1,9;26,3;27,6;25,2;26,3;44;0,3
30/5/2015 19:00;98;93;93;96,4;0,5;959,2;0;0;0;2;25,4;26;24,4;25,4;90;1,2
30/5/2015 20:00;99;98;98;98,7;0,3;960;0;0;0;1,5;24,9;25,5;24,3;24,9;65;0,2
30/5/2015 21:00;99;99;98;99;0;960,6;0;0;0;1,5;24,8;25,6;24,4;24,8;61;0,8
30/5/2015 22:00;99;99;96;98,1;0,1;960,7;0;0;0;1,5;25;26,1;24,5;25;351;0,7
30/5/2015 23:00;99;97;97;98,3;0;960,7;0;0;0;1,6;24,7;26;24,2;24,7;195;0,6
31/5/2015 0:00;100;99;98;99,3;0;960,5;0;0;0;1,2;24,7;25,2;24,2;24,7;250;0,8
31/5/2015 1:00;98;98;93;95,9;0;960,4;0;0;0;2,7;24,5;25,3;23,7;24,5;149;0,8
31/5/2015 2:00;99;98;96;97,8;0;959,9;0;0;0;2,2;24;25,8;23,3;24;263;0,5
31/5/2015 3:00;99;97;97;98,4;0;959,9;0;0;0;2,1;23,8;24,8;23,3;23,8;4;0,4
31/5/2015 4:00;100;98;97;98,5;0;959,6;0;0;0;1,5;23,8;24,7;23;23,8;233;0,9
31/5/2015 5:00;99;98;97;97,9;0;960;0;0;0;1,5;24,1;25,5;23,5;24,1;329;0,6
31/5/2015 6:00;100;98;97;98,8;0;960,6;0;0;0;1,1;24,1;24,7;23,7;24,1;72;0,4
31/5/2015 7:00;100;99;99;99,5;0;960,9;222;11;3,7;1,3;24,2;25,1;23,6;24,2;281;0,5
31/5/2015 8:00;100;100;100;100;0,1;961,7;1120;37;18,7;2,7;24,2;24,9;23,6;24,2;344;1
31/5/2015 9:00;100;100;96;98,2;0;962,2;4236;102;70,6;7,9;24,6;25,6;24,1;24,6;80;0,3
31/5/2015 10:00;96;96;91;93,7;0;962,1;7217;159;120,3;12,9;25,5;27,3;24,7;25,5;301;0,5
31/5/2015 11:00;94;93;80;87,7;0;961,6;25567;976;426,1;44,9;27,4;29,4;25,5;27,4;293;1,1
31/5/2015 12:00;83;83;68;75,1;0;960,6;43153;1160;719,2;84,1;30,1;31,8;29;30,1;290;2,9
31/5/2015 13:00;77;71;66;70,9;0;959,7;52216;1272;870,3;93,5;31,4;34,2;30,2;31,4;220;1,7
31/5/2015 14:00;73;69;59;66,3;0;958,7;46354;1239;772,6;75,6;32,3;33,2;31,2;32,3;301;2,6
31/5/2015 15:00;80;67;66;74,3;0;958,4;7495;301;133,8;9,4;29,8;31,7;28,6;29,8;237;1,8
31/5/2015 16:00;82;77;76;78,4;0;958,5;6350;152;105,8;9,7;28,8;30;28,1;28,8;236;2
31/5/2015 17:00;83;80;78;80,9;0;958,8;5129;107;85,5;8,3;28,5;29,4;27,8;28,5;219;2
31/5/2015 18:00;94;82;80;87,7;0;959,2;2090;95;34,8;2,8;27,7;29;26,8;27,7;279;1,9
31/5/2015 19:00;96;94;94;95,3;0;959,6;16;4;0,3;0,9;26,6;27,9;25,8;26,6;196;0,6
31/5/2015 20:00;99;96;96;97,9;0;959,9;0;0;0;1;26;26,9;25,5;26;40;0,3
31/5/2015 21:00;99;98;98;98,4;0;960,4;0;0;0;1;26;26,7;25,5;26;76;1,2
31/5/2015 22:00;99;98;97;98,3;0;960,6;0;0;0;1,6;25,4;26,1;24,7;25,4;191;0,7
31/5/2015 23:00;100;99;99;99,5;0;960,9;0;0;0;2;24,6;26,1;23,7;24,6;63;0,6
1/6/2015 0:00;99;98;98;98,9;0;960,8;0;0;0;2,1;24;25;23,4;24;134;1,2
